nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles	tconst	averageRating	numVotes	ordering	category	job	characters
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0116690	5.8	2382	1	actor	\N	"[""Karan""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0118751	7.9	16306	1	actor	\N	"[""Major Kuldeep Singh Chandpuri""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0120551	5.9	1686	1	actor	\N	"[""Deva Pradhan""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0121395	5.4	375	1	actor	\N	"[""Raja""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0122427	6.8	1693	2	actor	\N	"[""Suraj""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0130350	6.4	1340	2	actor	\N	"[""Inspector Prabhat Singh""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0152509	6.0	318	1	actor	\N	"[""Mirza Izzat Beg""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0156052	6.4	69	1	actor	\N	"[""Ravidas""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0156585	4.7	102	1	actor	\N	"[""Ravi Sohni""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0177489	4.7	118	1	actor	\N	"[""Vikram Singh"",""Shankar 'Shaka'""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0187351	5.1	364	1	actor	\N	"[""Anand""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0204823	4.4	197	1	actor	\N	"[""Ajay""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0209263	3.6	437	1	actor	\N	"[""Anand""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0225515	5.3	1172	1	actor	\N	"[""Ranvir""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0230991	5.0	120	2	actor	\N	"[""Sunder Kumar"",""Shyam""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0232734	5.7	148	1	actor	\N	"[""Sunny Inderjeet""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0243472	5.0	125	1	actor	\N	"[""Suraj"",""Ashok""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0243639	5.9	102	1	actor	\N	"[""Mangal""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0251356	3.8	192	1	actor	\N	"[""Raja""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0254179	6.5	601	4	actor	\N	"[""Sunny Kapoor""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0260158	5.4	51	3	actor	\N	"[""Inspector Sunil""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0264210	4.3	301	1	actor	\N	"[""Arjun U. Singh""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0266260	7.2	980	1	actor	\N	"[""Arjun Malvankar""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0266439	6.5	314	2	actor	\N	"[""Arjun Yadav""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0266926	5.5	160	1	actor	\N	"[""Ajit""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0267130	4.5	205	1	actor	\N	"[""Advocate Karan Srivastav""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0267252	3.9	218	1	actor	\N	"[""Ajay""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0270880	4.5	581	1	actor	\N	"[""Rajveer Singh""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0272607	4.4	466	1	actor	\N	"[""DCP Karan Singh""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0278315	5.3	908	1	actor	\N	"[""Arjun Dixit"",""Arjun Pandit""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0284137	7.2	11634	1	actor	\N	"[""Tara Singh""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0286723	4.6	55	3	actor	\N	"[""Bhangra dancer""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0286936	5.4	485	1	actor	\N	"[""Vishal S. Agnihotri""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0300028	5.4	2411	1	actor	\N	"[""DCP Rajshekhar Azad""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0307116	3.6	1213	1	actor	\N	"[""Major Pratap Singh""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0317811	2.9	122	2	actor	\N	"[""Shankar""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0319500	4.5	229	2	actor	\N	"[""Agent Ajay Saxena""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0324951	5.2	737	2	actor	\N	"[""Chandrashekhar Azad""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0326983	2.6	3556	1	actor	\N	"[""Karan Saxena""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0340178	4.2	514	1	actor	\N	"[""Ajay Kaul""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0342624	4.0	434	1	actor	\N	"[""Suraj Singh""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0347167	5.4	2361	1	actor	\N	"[""Major Arun Khanna"",""Batra"",""Wahid""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0358261	5.4	79	1	actor	\N	"[""Vishnu Prasad"",""Insp. Vishnu Subramaniam"",""Jack D'Souza""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0359962	5.5	57	1	actor	\N	"[""Shankara""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0366658	3.8	42	4	actor	\N	"[""Arjun""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0371775	4.1	496	1	actor	\N	"[""A.C.P. Rajveer Scindia""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0423087	4.5	1868	1	actor	\N	"[""Kabir 'Phantom' Mukherjee""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0426075	4.7	1001	1	actor	\N	"[""Arjun Rana""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0436451	3.7	715	1	actor	\N	"[""Havaldar Nihaal Singh""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0476762	4.0	855	1	actor	\N	"[""Devdhar S. 'Deva' Gandhi"",""Devdhar Sharma""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0493417	3.5	2084	1	actor	\N	"[""Munna""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0779768	2.7	328	1	actor	\N	"[""ACP Arjun Singh""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0813540	3.4	1206	1	actor	\N	"[""Veer K. Malhotra""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0814014	6.1	3208	2	actor	\N	"[""Angad B. Singh Choudhary""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt0886505	3.2	190	1	actor	\N	"[""Colonel Sameer Ahmed Khan""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt1191130	6.6	957	1	actor	\N	"[""ACP Ajay Sridhar""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt1324076	5.2	581	2	actor	\N	"[""Inspector Yashwant Deshmukh""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt1920986	3.0	118	1	actor	\N	"[""Hussain""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt2150177	3.9	598	1	actor	\N	"[""Bhaiyaji 3D"",""Devi Dayal Dubey"",""Fanny Singh""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt2437954	5.7	2341	1	actor	\N	"[""Saranjeet Talwar (Sunny)"",""Singh Saab""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt2510874	3.4	1926	2	actor	\N	"[""Paramveer Singh Dhillon""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt2708644	3.4	835	1	actor	\N	"[""Randhir Singh""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt3415692	5.3	574	2	actor	\N	"[""Bheem""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt3539966	5.2	1040	3	actor	\N	"[""Lakwa""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt4683366	6.2	5199	1	actor	\N	"[""Ajay Mehra""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt4949324	6.6	1788	1	actor	\N	"[""Dharamnath Pandey""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt6352548	5.4	1570	1	actor	\N	"[""Jagaavar Chaudhry""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt6941654	4.9	185	2	actor	\N	"[""Ram""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt7609114	4.4	1234	2	actor	\N	"[""Puran""]"
nm0219971	Sunny Deol	1956	\N	actor,producer,director	tt0284137,tt0118751,tt0099652,tt0109555	tt9052936	6.1	1094	1	actor	\N	"[""ATS Chief SS Dewan""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0066070	7.9	5003	4	actor	\N	"[""Young Raju""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0069810	6.9	1899	2	actor	\N	"[""Raja""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0073236	7.2	392	1	actor	\N	"[""Ajay Anand""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0075669	7.4	7741	2	actor	\N	"[""Akbar Ilhabadi"",""Raju""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0076167	7.2	509	1	actor	\N	"[""Rajesh"",""Manjeet""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0077200	6.7	74	2	actor	\N	"[""Manohar Dhani""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0080829	5.6	39	1	actor	\N	"[""Amar""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0082797	7.1	1746	3	actor	\N	"[""Sunny""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0085361	6.6	2382	3	actor	\N	"[""Sunny""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0090138	6.6	115	2	actor	\N	"[""Dawood Mohammed Ali Khan Yusuf Zahi""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0090958	5.7	81	9	actor	\N	"[""Prakash""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0091601	6.4	1051	2	actor	\N	"[""Rajiv""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0096390	5.5	342	3	actor	\N	"[""Vikram A. Bhardwaj""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0097045	6.7	1870	2	actor	\N	"[""Rohit Gupta""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0101283	5.1	1321	3	actor	\N	"[""Hassan""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0106287	5.0	141	10	actor	\N	"[""Prem""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0106655	7.8	3574	2	actor	\N	"[""Shekhar Gupta""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0108023	5.1	202	1	actor	\N	"[""Gopi""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0109710	4.5	355	2	actor	\N	"[""Inder 'Eena'""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0114316	4.4	85	1	actor	\N	"[""Sagar""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0115009	4.1	416	1	actor	\N	"[""Raj""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0116024	5.3	548	1	actor	\N	"[""Raj Malhotra""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0116748	3.8	269	3	actor	\N	"[""Amar Saxena"",""Rohit Sinha""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0117374	5.0	458	2	actor	\N	"[""Somen""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0121352	6.2	710	1	actor	\N	"[""Chander Prakash""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0126871	6.7	6792	1	actor	\N	"[""Ravi""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0152256	6.9	1003	1	actor	\N	"[""Ravi""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0155997	6.7	281	1	actor	\N	"[""Dev""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0156832	5.5	59	1	actor	\N	"[""Mahesh Chopra""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0157358	6.0	98	1	actor	\N	"[""Anup D. 'Pappu' Saxena""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0172188	6.1	812	1	actor	\N	"[""Kishan Malhotra"",""Tony""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0172488	4.8	64	2	actor	\N	"[""Mohan Kumar""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0173156	4.3	148	1	actor	\N	"[""Amar Khanna""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0178182	6.3	40	1	actor	\N	"[""Vijay Singh""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0178195	5.5	220	2	actor	\N	"[""Ram""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0186857	4.8	127	1	actor	\N	"[""Kumar Singh Sesodia"",""Suraj""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0187109	4.6	176	1	actor	\N	"[""Inspector Dev Kumar""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0187202	5.1	115	1	actor	\N	"[""CBI Officer Karan Saxena""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0192058	5.9	32	2	actor	\N	\N
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0214751	6.5	291	2	actor	\N	"[""Samiulla Khan""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0214841	7.4	2312	1	actor	\N	"[""Monty""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0227496	4.1	147	1	actor	\N	"[""Dushant Kumar Mehra""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0230993	6.6	161	1	actor	\N	"[""Ravi Nanda""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0231214	6.1	78	2	actor	\N	"[""Gopal""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0231475	5.7	68	1	actor	\N	"[""Chetan Prakash""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0231646	4.9	232	3	actor	\N	"[""Ram Dhanraj""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0232160	4.5	35	1	actor	\N	"[""Imran""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0232276	6.2	36	1	actor	\N	"[""Arun""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0232977	7.2	90	1	actor	\N	"[""Arjun Singh""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0236978	5.2	61	3	actor	\N	"[""Deepak Bhardwaj""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0246914	6.5	180	1	actor	\N	"[""Raju""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0260222	5.4	197	1	actor	\N	"[""Kishan Singh""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0261001	6.9	299	1	actor	\N	"[""Ravi Kapoor""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0262717	6.5	107	2	actor	\N	"[""Munna""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0266456	5.4	55	3	actor	\N	"[""Javed Syed Ali Khan""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0266712	6.6	319	1	actor	\N	"[""Majnu"",""Kaish Amari""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0271458	6.3	81	3	actor	\N	"[""Shiva""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0271604	4.7	667	3	actor	\N	"[""Raj Khanna""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0271748	5.1	2047	3	actor	\N	"[""Siddhant Rai""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0276438	6.3	42	1	actor	\N	"[""Raaja"",""Ram""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0277446	6.3	50	1	actor	\N	"[""Salim Ahmed Salim""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0286705	6.1	207	1	actor	\N	"[""Rajesh 'Raju'""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0286728	3.8	65	1	actor	\N	"[""Gulroz""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0301215	6.6	301	2	actor	\N	"[""Karan Saxena aka Kannu""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0301231	6.3	246	3	actor	\N	"[""Ravi""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0302058	6.2	60	2	actor	\N	"[""Ravi S. Kumar""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0317117	5.8	134	1	actor	\N	"[""Amrit Kumar Saxena"",""Vijay Kumar Gupta""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0317637	5.7	53	1	actor	\N	"[""Shyam""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0317985	4.7	125	1	actor	\N	"[""Raj Singh""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0328671	4.8	2648	1	actor	\N	"[""Rajesh Purushottam Mittal""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0330019	5.2	62	2	actor	\N	"[""Vijay Srivastav"",""Chanakya""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0347566	5.5	50	1	actor	\N	"[""Raja""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0357621	7.0	90	2	actor	\N	"[""Vishal Khanna""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0359324	5.2	83	3	actor	\N	"[""Vijay Mehra""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0359374	5.6	43	1	actor	\N	"[""Vishal (Chanderprakash's Son)""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0359496	5.8	53	1	actor	\N	"[""Architect Sunil"",""Ranger Officer Vinay""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0359830	6.2	76	1	actor	\N	"[""Vishal Rai""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0359876	4.3	36	4	actor	\N	"[""Bholanath""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0359971	4.6	90	3	actor	\N	\N
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0360231	7.1	58	1	actor	\N	"[""Arun Sharma"",""Kewal Sharma""]"
nm0438501	Rishi Kapoor	1952	2020	actor,soundtrack,music_department	tt1849718,tt4900716,tt1275863,tt0886539	tt0362766	4.0	39	10	actor	\N	"[""Rohit Shankar Walia""]"
